Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0209401994436368,-1.03468166025715,0.004580485435404,0,0,0,0.603804602107906,0.000986438821104325,3.72843947434931E-07,0.000108532845784776,0.00133833127114958,2.25728945212652E-06,0.000778588035048408,0,0,0,0,0,0,package://wheel_3.SLDASM/meshes/base_link.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://wheel_3.SLDASM/meshes/base_link.STL,,SHAFT-1;plate-1;bearing_6001_12x28x8_v02-2;bearing_6001_12x28x8_v02-1;SWF10-25-2;bracket top-2-1;wheel보조-1-1;wheel보조-1-2;_wheel160_Pull_v30-1/직결피스 M3.5-10-1;_wheel160_Pull_v30-1/688ZZ-2;_wheel160_Pull_v30-1/spring_T-28x2x4-5x10-SUS304-LHRH-4;_wheel160_Pull_v30-1/나사캡-2;_wheel160_Pull_v30-1/688ZZ-1;_wheel160_Pull_v30-1/나사캡-3;_wheel160_Pull_v30-1/직결피스 M3.5-10-3;_wheel160_Pull_v30-1/T22_8x22.5x13.5_00-3;_wheel160_Pull_v30-1/T22_8x22.5x13.5_00-1;SWF10-25-1;spring cover-1;spring_T-28x2x4-5x10-SUS304-LHRH-01-2;spring cover-1-2;bracket160_push_Ball_L_v21-8-1;_wheel160_Pull_v30-1/InnerWheel160_-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
empty_link,0,1.38777878078145E-17,-1.90819582357449E-17,0,0,0,0.0716105823136073,0.000438013363634798,5.17559206309011E-20,-7.17073701408525E-20,0.000224580784697599,5.59041745187838E-20,0.000224580784697599,0,0,0,0,0,0,package://wheel_3.SLDASM/meshes/empty_link.STL,0.223529411764706,0.223529411764706,0.223529411764706,1,0,0,0,0,0,0,package://wheel_3.SLDASM/meshes/empty_link.STL,,_wheel160_Pull_v30-1/Tire160_v006-1,Origin_base_to_empty_link,,base_to_empty_link,continuous,0.0067313,-1.0322,-0.053632,-1.6997,0,1.5708,base_link,0,0,0,,,,,,,,,,,,
